ID,Category,CategoryOfSequences_ru,FXY1,Title_ru,SubTitle_ru,FXY2,ElementName_ru,ElementDescription_ru,Note_ru,noteIDs,Status,translation_source,
bufr4/3/16/052/5/025150,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,025150,Метод анализа интенсивности тропического циклона с использованием спутниковых данных,,,,Operational,PDF,
bufr4/3/16/052/6/122000,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,122000,Повторение с задержкой 22 дескрипторов,,,,Operational,PDF,
bufr4/3/16/052/7/031001,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational,PDF,
bufr4/3/16/052/8/001027,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,001027,"Полное название шторма, используемое ВМО",,,,Operational,PDF,
bufr4/3/16/052/9/019150,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,019150,Общий международный номер тайфуна (Комитет по тайфунам),,,,Operational,PDF,
bufr4/3/16/052/10/019106,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,019106,Идентификационный номер тропического циклона,,,,Operational,PDF,
bufr4/3/16/052/11/008005,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,008005,Значимость метеорологической характеристики,= 1,,,Operational,PDF,
bufr4/3/16/052/12/005002,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,005002,Широта (низкая точность),,,,Operational,PDF,
bufr4/3/16/052/13/006002,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,006002,Долгота (низкая точность),,,,Operational,PDF,
bufr4/3/16/052/14/008005,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,008005,Значимость метеорологической характеристики,Отмена,,,Operational,PDF,
bufr4/3/16/052/15/019107,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,019107,"Временной интервал, за который было рассчитано передвижение тропического циклона",,,,Operational,PDF,
bufr4/3/16/052/16/019005,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,019005,Направление перемещения синоптической характеристики,,,,Operational,PDF,
bufr4/3/16/052/17/019006,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,019006,Скорость перемещения синоптической характеристики,,,,Operational,PDF,
bufr4/3/16/052/18/019108,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,019108,Точность географического положения тропического циклона,,,,Operational,PDF,
bufr4/3/16/052/19/019109,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,019109,Средний диаметр сплошной облачности тропического циклона,,,,Operational,PDF,
bufr4/3/16/052/20/019110,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,019110,Видимое изменение в интенсивности тропического циклона за 24 часа,,,,Operational,PDF,
bufr4/3/16/052/21/019111,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,019111,Номер текущей интенсивности (ТИ) тропического циклона,,,,Operational,PDF,
bufr4/3/16/052/22/019112,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,019112,Номер тропических данных (ТД) тропического циклона,,,,Operational,PDF,
bufr4/3/16/052/23/019113,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,019113,Тип системы облачности номера ТД,,,,Operational,PDF,
bufr4/3/16/052/24/019114,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,019114,Номер ожидаемой тропической модели (ОТМ) тропического циклона,,,,Operational,PDF,
bufr4/3/16/052/25/019115,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,019115,Тенденция изменения за последние 24 часа,,,,Operational,PDF,
bufr4/3/16/052/26/019116,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,019116,Номер тропической модели (ТМ) тропического циклона,,,,Operational,PDF,
bufr4/3/16/052/27/019117,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,019117,Тип картины облачности номера ТМ,,,,Operational,PDF,
bufr4/3/16/052/28/019118,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,019118,Окончательный тропический (T) номер тропического циклона,,,,Operational,PDF,
bufr4/3/16/052/29/019119,16,Категория 16 — Последовательности синоптических характеристик,316052,(Образец SAREP — Часть A: Информация о тропическом циклоне),,019119,"Тип окончательного Т-номера (Определение линии шквалов (3 точками: центр, север, юг) и прогнозируемая траектория и эволюция)",,,,Operational,PDF,
bufr4/3/16/060/1/301011,16,Категория 16 — Последовательности синоптических характеристик,316060,"(Определение линии шквалов (3 точками: центр, север, юг) и прогнозируемая траектория и эволюция)",,301011,"Год, месяц, день",,,,Operational,PDF,
bufr4/3/16/060/2/301012,16,Категория 16 — Последовательности синоптических характеристик,316060,"(Определение линии шквалов (3 точками: центр, север, юг) и прогнозируемая траектория и эволюция)",,301012,"Час, минута Позиция центра линии шквалов",,,,Operational,PDF,
bufr4/3/16/060/3/005002,16,Категория 16 — Последовательности синоптических характеристик,316060,"(Определение линии шквалов (3 точками: центр, север, юг) и прогнозируемая траектория и эволюция)",Позиция центра линии шквалов,005002,Широта (низкая точность),,,,Operational,PDF,
bufr4/3/16/060/4/006002,16,Категория 16 — Последовательности синоптических характеристик,316060,"(Определение линии шквалов (3 точками: центр, север, юг) и прогнозируемая траектория и эволюция)",Позиция центра линии шквалов,006002,Долгота (низкая точность),,,,Operational,PDF,
bufr4/3/16/060/5/019005,16,Категория 16 — Последовательности синоптических характеристик,316060,"(Определение линии шквалов (3 точками: центр, север, юг) и прогнозируемая траектория и эволюция)",Позиция центра линии шквалов,019005,Направление перемещения синоптической характеристики,,,,Operational,PDF,
bufr4/3/16/060/6/019006,16,Категория 16 — Последовательности синоптических характеристик,316060,"(Определение линии шквалов (3 точками: центр, север, юг) и прогнозируемая траектория и эволюция)",Позиция центра линии шквалов,019006,Скорость перемещения синоптической характеристики Амплитуда характеристики от самых внешних точек до центральной точки — Северная точка,,,,Operational,PDF,
bufr4/3/16/060/7/005002,16,Категория 16 — Последовательности синоптических характеристик,316060,"(Определение линии шквалов (3 точками: центр, север, юг) и прогнозируемая траектория и эволюция)",Амплитуда характеристики от самых внешних точек до центральной точки — Северная точка,005002,Широта (низкая точность),,,,Operational,PDF,
bufr4/3/16/060/8/006002,16,Категория 16 — Последовательности синоптических характеристик,316060,"(Определение линии шквалов (3 точками: центр, север, юг) и прогнозируемая траектория и эволюция)",Амплитуда характеристики от самых внешних точек до центральной точки — Северная точка,006002,Долгота (низкая точность) Амплитуда характеристики от самых внешних точек до центральной точки — Южная точка,,,,Operational,PDF,
bufr4/3/16/060/9/005002,16,Категория 16 — Последовательности синоптических характеристик,316060,"(Определение линии шквалов (3 точками: центр, север, юг) и прогнозируемая траектория и эволюция)",Амплитуда характеристики от самых внешних точек до центральной точки — Южная точка,005002,Широта (низкая точность),,,,Operational,PDF,
bufr4/3/16/060/10/006002,16,Категория 16 — Последовательности синоптических характеристик,316060,"(Определение линии шквалов (3 точками: центр, север, юг) и прогнозируемая траектория и эволюция)",Амплитуда характеристики от самых внешних точек до центральной точки — Южная точка,006002,Долгота (низкая точность),,,,Operational,PDF,
bufr4/3/16/060/11/004074,16,Категория 16 — Последовательности синоптических характеристик,316060,"(Определение линии шквалов (3 точками: центр, север, юг) и прогнозируемая траектория и эволюция)",Амплитуда характеристики от самых внешних точек до центральной точки – Эволюция,004074,Кратковременный период или отклонение,Срок действия,,,Operational,PDF,
bufr4/3/16/060/12/020048,16,Категория 16 — Последовательности синоптических характеристик,316060,"(Определение линии шквалов (3 точками: центр, север, юг) и прогнозируемая траектория и эволюция)",Амплитуда характеристики от самых внешних точек до центральной точки – Эволюция,020048,Эволюция характеристики,,,,Operational,PDF,
bufr4/3/16/060/13/011041,16,Категория 16 — Последовательности синоптических характеристик,316060,"(Определение линии шквалов (3 точками: центр, север, юг) и прогнозируемая траектория и эволюция)",Амплитуда характеристики от самых внешних точек до центральной точки – Эволюция,011041,Максимальная скорость ветра при порыве,Ожидаемый макси-мальный порыв,,,Operational,PDF,
bufr4/3/16/060/14/013055,16,Категория 16 — Последовательности синоптических характеристик,316060,"(Определение линии шквалов (3 точками: центр, север, юг) и прогнозируемая траектория и эволюция)",Амплитуда характеристики от самых внешних точек до центральной точки – Эволюция,013055,Интенсивность осадков,Интенсивность ожидаемого дождя,,,Operational,PDF,
bufr4/3/16/061/1/301011,16,Категория 16 — Последовательности синоптических характеристик,316061,(Определение линии шквалов (по центру и нескольким точкам: северные точки и южные точки) и прогнозируемая траектория и эволюция),,301011,"Год, месяц, день",,,,Operational,PDF,
bufr4/3/16/061/2/301012,16,Категория 16 — Последовательности синоптических характеристик,316061,(Определение линии шквалов (по центру и нескольким точкам: северные точки и южные точки) и прогнозируемая траектория и эволюция),,301012,"Час, минута Позиция центра линии шквалов",,,,Operational,PDF,
bufr4/3/16/061/3/005002,16,Категория 16 — Последовательности синоптических характеристик,316061,(Определение линии шквалов (по центру и нескольким точкам: северные точки и южные точки) и прогнозируемая траектория и эволюция),Позиция центра линии шквалов,005002,Широта (низкая точность),,,,Operational,PDF,
bufr4/3/16/061/4/006002,16,Категория 16 — Последовательности синоптических характеристик,316061,(Определение линии шквалов (по центру и нескольким точкам: северные точки и южные точки) и прогнозируемая траектория и эволюция),Позиция центра линии шквалов,006002,Долгота (низкая точность),,,,Operational,PDF,
bufr4/3/16/061/5/019005,16,Категория 16 — Последовательности синоптических характеристик,316061,(Определение линии шквалов (по центру и нескольким точкам: северные точки и южные точки) и прогнозируемая траектория и эволюция),Позиция центра линии шквалов,019005,Направление перемещения синоптической характеристики,,,,Operational,PDF,
bufr4/3/16/061/6/019006,16,Категория 16 — Последовательности синоптических характеристик,316061,(Определение линии шквалов (по центру и нескольким точкам: северные точки и южные точки) и прогнозируемая траектория и эволюция),Позиция центра линии шквалов,019006,Скорость перемещения синоптической характеристики Амплитуда характеристики от самых внешних точек до центральной точки — Северные точки,,,,Operational,PDF,
bufr4/3/16/061/7/102000,16,Категория 16 — Последовательности синоптических характеристик,316061,(Определение линии шквалов (по центру и нескольким точкам: северные точки и южные точки) и прогнозируемая траектория и эволюция),Амплитуда характеристики от самых внешних точек до центральной точки — Северные точки,102000,Повторение с задержкой 2 дескрипторов,,,,Operational,PDF,
bufr4/3/16/061/8/031001,16,Категория 16 — Последовательности синоптических характеристик,316061,(Определение линии шквалов (по центру и нескольким точкам: северные точки и южные точки) и прогнозируемая траектория и эволюция),Амплитуда характеристики от самых внешних точек до центральной точки — Северные точки,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational,PDF,
bufr4/3/16/061/9/005002,16,Категория 16 — Последовательности синоптических характеристик,316061,(Определение линии шквалов (по центру и нескольким точкам: северные точки и южные точки) и прогнозируемая траектория и эволюция),Амплитуда характеристики от самых внешних точек до центральной точки — Северные точки,005002,Широта (низкая точность),,,,Operational,PDF,
bufr4/3/16/061/10/006002,16,Категория 16 — Последовательности синоптических характеристик,316061,(Определение линии шквалов (по центру и нескольким точкам: северные точки и южные точки) и прогнозируемая траектория и эволюция),Амплитуда характеристики от самых внешних точек до центральной точки — Северные точки,006002,Долгота (низкая точность) Амплитуда характеристики от самых внешних точек до центральной точки — Южные точки,,,,Operational,PDF,
bufr4/3/16/061/11/102000,16,Категория 16 — Последовательности синоптических характеристик,316061,(Определение линии шквалов (по центру и нескольким точкам: северные точки и южные точки) и прогнозируемая траектория и эволюция),Амплитуда характеристики от самых внешних точек до центральной точки — Южные точки,102000,Повторение с задержкой 2 дескрипторов,,,,Operational,PDF,
bufr4/3/16/061/12/031001,16,Категория 16 — Последовательности синоптических характеристик,316061,(Определение линии шквалов (по центру и нескольким точкам: северные точки и южные точки) и прогнозируемая траектория и эволюция),Амплитуда характеристики от самых внешних точек до центральной точки — Южные точки,031001,Коэффициент повторения дескриптора с задержкой,,,,Operational,PDF,
bufr4/3/16/061/13/005002,16,Категория 16 — Последовательности синоптических характеристик,316061,(Определение линии шквалов (по центру и нескольким точкам: северные точки и южные точки) и прогнозируемая траектория и эволюция),Амплитуда характеристики от самых внешних точек до центральной точки — Южные точки,005002,Широта (низкая точность),,,,Operational,PDF,
bufr4/3/16/061/14/006002,16,Категория 16 — Последовательности синоптических характеристик,316061,(Определение линии шквалов (по центру и нескольким точкам: северные точки и южные точки) и прогнозируемая траектория и эволюция),Амплитуда характеристики от самых внешних точек до центральной точки — Южные точки,006002,Долгота (низкая точность) Амплитуда характеристики от самых внешних точек до центральной точки — Эволюция,,,,Operational,PDF,
bufr4/3/16/061/15/004074,16,Категория 16 — Последовательности синоптических характеристик,316061,(Определение линии шквалов (по центру и нескольким точкам: северные точки и южные точки) и прогнозируемая траектория и эволюция),Амплитуда характеристики от самых внешних точек до центральной точки — Эволюция,004074,Кратковременный период или отклонение,Срок действия,,,Operational,PDF,
bufr4/3/16/061/16/020048,16,Категория 16 — Последовательности синоптических характеристик,316061,(Определение линии шквалов (по центру и нескольким точкам: северные точки и южные точки) и прогнозируемая траектория и эволюция),Амплитуда характеристики от самых внешних точек до центральной точки — Эволюция,020048,Эволюция характеристики,,,,Operational,PDF,
bufr4/3/16/061/17/011041,16,Категория 16 — Последовательности синоптических характеристик,316061,(Определение линии шквалов (по центру и нескольким точкам: северные точки и южные точки) и прогнозируемая траектория и эволюция),Амплитуда характеристики от самых внешних точек до центральной точки — Эволюция,011041,Максимальная скорость ветра при порыве,Ожидаемый макси-мальный порыв,,,Operational,PDF,
bufr4/3/16/061/18/013055,16,Категория 16 — Последовательности синоптических характеристик,316061,(Определение линии шквалов (по центру и нескольким точкам: северные точки и южные точки) и прогнозируемая траектория и эволюция),Амплитуда характеристики от самых внешних точек до центральной точки — Эволюция,013055,Интенсивность осадков,Интенсивность ожидаемого дождя,,,Operational,PDF,
bufr4/3/16/071/1/301014,16,Категория 16 — Последовательности синоптических характеристик,316071,(Информация AIRMET Sierra в графическом виде),,301014,Временной период,Для которого применение AIRMET обосновано,,,Operational,PDF,
bufr4/3/16/071/2/101000,16,Категория 16 — Последовательности синоптических характеристик,316071,(Информация AIRMET Sierra в графическом виде),,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF,
bufr4/3/16/071/3/031002,16,Категория 16 — Последовательности синоптических характеристик,316071,(Информация AIRMET Sierra в графическом виде),,031002,Коэффициент повторения расширенного дескриптора с задержкой,,,,Operational,PDF,
bufr4/3/16/071/4/316075,16,Категория 16 — Последовательности синоптических характеристик,316071,(Информация AIRMET Sierra в графическом виде),,316075,GFA Потолок и видимость ППП,,,,Operational,PDF,
bufr4/3/16/071/5/101000,16,Категория 16 — Последовательности синоптических характеристик,316071,(Информация AIRMET Sierra в графическом виде),,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF,
bufr4/3/16/071/6/031002,16,Категория 16 — Последовательности синоптических характеристик,316071,(Информация AIRMET Sierra в графическом виде),,031002,Коэффициент повторения расширенного дескриптора с задержкой,,,,Operational,PDF,
bufr4/3/16/071/7/316076,16,Категория 16 — Последовательности синоптических характеристик,316071,(Информация AIRMET Sierra в графическом виде),,316076,"GFA Горные явления, ухудшающие видимость",,,,Operational,PDF,
bufr4/3/16/072/1/301014,16,Категория 16 — Последовательности синоптических характеристик,316072,(Информация AIRMET Tango в графическом виде),,301014,Временной период,Для которого применение AIRMET обосновано,,,Operational,PDF,
bufr4/3/16/072/2/101000,16,Категория 16 — Последовательности синоптических характеристик,316072,(Информация AIRMET Tango в графическом виде),,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF,
bufr4/3/16/072/3/031002,16,Категория 16 — Последовательности синоптических характеристик,316072,(Информация AIRMET Tango в графическом виде),,031002,Коэффициент повторения расширенного дескриптора с задержкой,,,,Operational,PDF,
bufr4/3/16/072/4/316077,16,Категория 16 — Последовательности синоптических характеристик,316072,(Информация AIRMET Tango в графическом виде),,316077,GFA Турбулентность,,,,Operational,PDF,
bufr4/3/16/072/5/101000,16,Категория 16 — Последовательности синоптических характеристик,316072,(Информация AIRMET Tango в графическом виде),,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF,
bufr4/3/16/072/6/031002,16,Категория 16 — Последовательности синоптических характеристик,316072,(Информация AIRMET Tango в графическом виде),,031002,Коэффициент повторения расширенного дескриптора с задержкой,,,,Operational,PDF,
bufr4/3/16/072/7/316078,16,Категория 16 — Последовательности синоптических характеристик,316072,(Информация AIRMET Tango в графическом виде),,316078,GFA Сильный приземный ветер,,,,Operational,PDF,
bufr4/3/16/072/8/101000,16,Категория 16 — Последовательности синоптических характеристик,316072,(Информация AIRMET Tango в графическом виде),,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF,
bufr4/3/16/072/9/031002,16,Категория 16 — Последовательности синоптических характеристик,316072,(Информация AIRMET Tango в графическом виде),,031002,Коэффициент повторения расширенного дескриптора с задержкой,,,,Operational,PDF,
bufr4/3/16/072/10/316079,16,Категория 16 — Последовательности синоптических характеристик,316072,(Информация AIRMET Tango в графическом виде),,316079,GFA Сдвиг ветра на малых высотах,,,,Operational,PDF,
bufr4/3/16/073/1/301014,16,Категория 16 — Последовательности синоптических характеристик,316073,(Информация AIRMET Zulu в графическом виде),,301014,Временной период,Для которого применение AIRMET обосновано,,,Operational,PDF,
bufr4/3/16/073/2/101000,16,Категория 16 — Последовательности синоптических характеристик,316073,(Информация AIRMET Zulu в графическом виде),,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF,
bufr4/3/16/073/3/031002,16,Категория 16 — Последовательности синоптических характеристик,316073,(Информация AIRMET Zulu в графическом виде),,031002,Коэффициент повторения расширенного дескриптора с задержкой,,,,Operational,PDF,
bufr4/3/16/073/4/316080,16,Категория 16 — Последовательности синоптических характеристик,316073,(Информация AIRMET Zulu в графическом виде),,316080,GFA Обледенение,,,,Operational,PDF,
bufr4/3/16/073/5/101000,16,Категория 16 — Последовательности синоптических характеристик,316073,(Информация AIRMET Zulu в графическом виде),,101000,Повторение с задержкой 1 дескриптора,,,,Operational,PDF,
bufr4/3/16/073/6/031002,16,Категория 16 — Последовательности синоптических характеристик,316073,(Информация AIRMET Zulu в графическом виде),,031002,Коэффициент повторения расширенного дескриптора с задержкой,,,,Operational,PDF,
bufr4/3/16/073/7/316081,16,Категория 16 — Последовательности синоптических характеристик,316073,(Информация AIRMET Zulu в графическом виде),,316081,GFA Уровень замерзания,,,,Operational,PDF,
bufr4/3/16/074/1/001039,16,Категория 16 — Последовательности синоптических характеристик,316074,(Указатель GFA и место наблюдаемого/ прогнозируемого явления),,001039,Указатель последовательности графического зонального прогноза (GFA),,,,Operational,PDF,
bufr4/3/16/074/2/008021,16,Категория 16 — Последовательности синоптических характеристик,316074,(Указатель GFA и место наблюдаемого/ прогнозируемого явления),,008021,Значимость времени,"= 4 Прогноз, = 16 Анализ",,,Operational,PDF,
bufr4/3/16/074/3/301014,16,Категория 16 — Последовательности синоптических характеристик,316074,(Указатель GFA и место наблюдаемого/ прогнозируемого явления),,301014,Временной период,За который наблю-дается/прогнози-руется опасное явление,,,Operational,PDF,
bufr4/3/16/074/4/301027,16,Категория 16 — Последовательности синоптических характеристик,316074,(Указатель GFA и место наблюдаемого/ прогнозируемого явления),,301027,Описание характеристики в 3-х или 2-х измерениях,,,,Operational,PDF,
bufr4/3/16/074/5/008021,16,Категория 16 — Последовательности синоптических характеристик,316074,(Указатель GFA и место наблюдаемого/ прогнозируемого явления),,008021,Значимость времени,Установить на отсутствующее значение (отмена),,,Operational,PDF,
bufr4/3/16/075/1/008079,16,Категория 16 — Последовательности синоптических характеристик,316075,(GFA Потолок и видимость ППП),,008079,Статус продукции,"= 0 Регулярная, = 1 COR, = 2 AMD, = 3 COR AMD, = 4 CNL",,,Operational,PDF,
bufr4/3/16/075/2/008041,16,Категория 16 — Последовательности синоптических характеристик,316075,(GFA Потолок и видимость ППП),,008041,Значимость данных,= 8 Потолок и видимость ППП,,,Operational,PDF,
bufr4/3/16/075/3/316074,16,Категория 16 — Последовательности синоптических характеристик,316075,(GFA Потолок и видимость ППП),,316074,Указатель GFA и место наблюдаемого/ прогнозируемого явления,,,,Operational,PDF,
bufr4/3/16/075/4/020006,16,Категория 16 — Последовательности синоптических характеристик,316075,(GFA Потолок и видимость ППП),,020006,Правила полетов,= 1 ППП,,,Operational,PDF,
bufr4/3/16/075/5/033042,16,Категория 16 — Последовательности синоптических характеристик,316075,(GFA Потолок и видимость ППП),,033042,"Тип предела, представленный последующим значением","= 2 Исключая верхний предел, = 7 Отсутствующее значение",,,Operational,PDF,
bufr4/3/16/075/6/020013,16,Категория 16 — Последовательности синоптических характеристик,316075,(GFA Потолок и видимость ППП),,020013,Высота нижней границы облаков,,,,Operational,PDF,
bufr4/3/16/075/7/033042,16,Категория 16 — Последовательности синоптических характеристик,316075,(GFA Потолок и видимость ППП),,033042,"Тип предела, представленный последующим значением","= 2 Исключая верхний предел, = 7 Отсутствующее значение",,,Operational,PDF,
bufr4/3/16/075/8/020001,16,Категория 16 — Последовательности синоптических характеристик,316075,(GFA Потолок и видимость ППП),,020001,Горизонтальная видимость,,,,Operational,PDF,
bufr4/3/16/075/9/020025,16,Категория 16 — Последовательности синоптических характеристик,316075,(GFA Потолок и видимость ППП),,020025,"Явления, ухудшающие видимость",,,,Operational,PDF,
bufr4/3/16/075/10/020026,16,Категория 16 — Последовательности синоптических характеристик,316075,(GFA Потолок и видимость ППП),,020026,"Характер явления, ухудшающего видимость","= 6 Гонимое ветром, = 15 Отсутствующее значение",,,Operational,PDF,
bufr4/3/16/075/11/008041,16,Категория 16 — Последовательности синоптических характеристик,316075,(GFA Потолок и видимость ППП),,008041,Значимость данных,Установить на отсутствующее значение (отмена),,,Operational,PDF,
bufr4/3/16/075/12/008079,16,Категория 16 — Последовательности синоптических характеристик,316075,(GFA Потолок и видимость ППП),,008079,Статус продукции,Установить на отсутствующее значение (отмена),,,Operational,PDF,
bufr4/3/16/076/1/008079,16,Категория 16 — Последовательности синоптических характеристик,316076,"(GFA Явления, ухудшающие видимость в горах)",,008079,Статус продукции,"= 0 Регулярная, = 1 COR, = 2 AMD, = 3 COR AMD, = 4 CNL",,,Operational,PDF,
bufr4/3/16/076/2/008041,16,Категория 16 — Последовательности синоптических характеристик,316076,"(GFA Явления, ухудшающие видимость в горах)",,008041,Значимость данных,"= 9 Явления, ухудшающие видимость в горах",,,Operational,PDF,
bufr4/3/16/076/3/316074,16,Категория 16 — Последовательности синоптических характеристик,316076,"(GFA Явления, ухудшающие видимость в горах)",,316074,Указатель GFA и место наблюдаемого/ прогнозируемого явления,,,,Operational,PDF,
bufr4/3/16/076/4/020006,16,Категория 16 — Последовательности синоптических характеристик,316076,"(GFA Явления, ухудшающие видимость в горах)",,020006,Правила полетов,= 1 ППП,,,Operational,PDF,
bufr4/3/16/076/5/020025,16,Категория 16 — Последовательности синоптических характеристик,316076,"(GFA Явления, ухудшающие видимость в горах)",,020025,"Явления, ухудшающие видимость",,,,Operational,PDF,
bufr4/3/16/076/6/020026,16,Категория 16 — Последовательности синоптических характеристик,316076,"(GFA Явления, ухудшающие видимость в горах)",,020026,"Характер явления, ухудшающего видимость","= 6 Гонимое ветром, = 15 Отсутствующее значение",,,Operational,PDF,
bufr4/3/16/076/7/008041,16,Категория 16 — Последовательности синоптических характеристик,316076,"(GFA Явления, ухудшающие видимость в горах)",,008041,Значимость данных,Установить на отсутствующее значение (отмена),,,Operational,PDF,
bufr4/3/16/076/8/008079,16,Категория 16 — Последовательности синоптических характеристик,316076,"(GFA Явления, ухудшающие видимость в горах)",,008079,Статус продукции,Установить на отсутствующее значение (отмена),,,Operational,PDF,
bufr4/3/16/077/1/008079,16,Категория 16 — Последовательности синоптических характеристик,316077,(GFA Турбулентность),,008079,Статус продукции,"= 0 Регулярная, = 1 COR, = 2 AMD, = 3 COR AMD, = 4 CNL",,,Operational,PDF,
bufr4/3/16/077/2/008011,16,Категория 16 — Последовательности синоптических характеристик,316077,(GFA Турбулентность),,008011,Метеорологическая характеристика,= 13 Турбулентность,,,Operational,PDF,
bufr4/3/16/077/3/316074,16,Категория 16 — Последовательности синоптических характеристик,316077,(GFA Турбулентность),,316074,Указатель GFA и место наблюдаемого/ прогнозируемого явления,,,,Operational,PDF,
bufr4/3/16/077/4/011031,16,Категория 16 — Последовательности синоптических характеристик,316077,(GFA Турбулентность),,011031,Степень турбулентности,= 6 Умеренная,,,Operational,PDF,
bufr4/3/16/077/5/008011,16,Категория 16 — Последовательности синоптических характеристик,316077,(GFA Турбулентность),,008011,Метеорологическая характеристика,Установить на отсутствующее значение (отмена),,,Operational,PDF,
bufr4/3/16/077/6/008079,16,Категория 16 — Последовательности синоптических характеристик,316077,(GFA Турбулентность),,008079,Статус продукции,Установить на отсутствующее значение (отмена),,,Operational,PDF,
bufr4/3/16/078/1/008079,16,Категория 16 — Последовательности синоптических характеристик,316078,(GFA Сильный приземный ветер),,008079,Статус продукции,"= 0 Регулярная, = 1 COR, = 2 AMD, = 3 COR AMD, = 4 CNL",,,Operational,PDF,
bufr4/3/16/078/2/008041,16,Категория 16 — Последовательности синоптических характеристик,316078,(GFA Сильный приземный ветер),,008041,Значимость данных,= 10 Сильный приземный ветер,,,Operational,PDF,
bufr4/3/16/078/3/316074,16,Категория 16 — Последовательности синоптических характеристик,316078,(GFA Сильный приземный ветер),,316074,Указатель GFA и место наблюдаемого/ прогнозируемого явления,,,,Operational,PDF,
bufr4/3/16/078/4/033042,16,Категория 16 — Последовательности синоптических характеристик,316078,(GFA Сильный приземный ветер),,033042,"Тип предела, представленный последующим значением",= 0 Исключая нижний предел,,,Operational,PDF,
bufr4/3/16/078/5/011012,16,Категория 16 — Последовательности синоптических характеристик,316078,(GFA Сильный приземный ветер),,011012,Скорость ветра на высоте 10 м,,,,Operational,PDF,
bufr4/3/16/078/6/008041,16,Категория 16 — Последовательности синоптических характеристик,316078,(GFA Сильный приземный ветер),,008041,Значимость данных,Установить на отсутствующее значение (отмена),,,Operational,PDF,
bufr4/3/16/078/7/008079,16,Категория 16 — Последовательности синоптических характеристик,316078,(GFA Сильный приземный ветер),,008079,Статус продукции,Установить на отсутствующее значение (отмена),,,Operational,PDF,
bufr4/3/16/079/1/008079,16,Категория 16 — Последовательности синоптических характеристик,316079,(GFA Сдвиг ветра на малых высотах),,008079,Статус продукции,"= 0 Регулярная, = 1 COR, = 2 AMD, = 3 COR AMD, = 4 CNL",,,Operational,PDF,
bufr4/3/16/079/2/008011,16,Категория 16 — Последовательности синоптических характеристик,316079,(GFA Сдвиг ветра на малых высотах),,008011,Метеорологическая характеристика,= 16 Явление,,,Operational,PDF,
bufr4/3/16/079/3/316074,16,Категория 16 — Последовательности синоптических характеристик,316079,(GFA Сдвиг ветра на малых высотах),,316074,Указатель GFA и место наблюдаемого/ прогнозируемого явления,,,,Operational,PDF,
